Score,Combination,Combination_without_stopwords,Combination_without_stopwords_Lemmatized,Final_review
5,"['my', '1', 'favorite', 'tea', 'i', 'love', 'this', 'tea', 'i', 'am', 'trying', 'to', 'wean', 'myself', 'off', 'of', 'soft', 'drinks', 'and', 'drink', 'more', 'tea', 'but', 'do', 'want', 'to', 'get', 'a', 'tea', 'that', 'i', 'have', 'to', 'add', 'artificial', 'sweeteners', 'or', 'spoonfuls', 'of', 'sugar', 'milk', 'to', 'get', 'it', 'to', 'taste', 'palatable', 'this', 'tea', 'is', 'easy', 'just', 'run', 'it', 'through', 'the', 'brewer', 'it', 'is', 'fast', 'convenient', 'smooth', 'sweet', 'flavor', 'without', 'being', 'overpowering', 'just', 'right', 'i', 'make', 'it', 'with', 'the', 'least', 'scant', 'amount', 'of', 'water', 'necessary', 'for', 'a', 'taste', 'but', 'you', 'can', 'also', 'do', 'the', 'opposite', 'add', 'more', 'water', 'if', 'you', 'want', 'less', 'taste', 'it', 'is', 'all', 'up', 'to', 'you']","['1', 'favorite', 'tea', 'love', 'tea', 'trying', 'wean', 'soft', 'drinks', 'drink', 'tea', 'want', 'get', 'tea', 'add', 'artificial', 'sweeteners', 'spoonfuls', 'sugar', 'milk', 'get', 'taste', 'palatable', 'tea', 'easy', 'run', 'brewer', 'fast', 'convenient', 'smooth', 'sweet', 'flavor', 'without', 'overpowering', 'right', 'make', 'least', 'scant', 'amount', 'water', 'necessary', 'taste', 'also', 'opposite', 'add', 'water', 'want', 'less', 'taste']","['1', 'favorite', 'tea', 'love', 'tea', 'try', 'wean', 'soft', 'drink', 'drink', 'tea', 'want', 'get', 'tea', 'add', 'artificial', 'sweetener', 'spoonful', 'sugar', 'milk', 'get', 'taste', 'palatable', 'tea', 'easy', 'run', 'brewer', 'fast', 'convenient', 'smooth', 'sweet', 'flavor', 'without', 'overpower', 'right', 'make', 'least', 'scant', 'amount', 'water', 'necessary', 'taste', 'also', 'opposite', 'add', 'water', 'want', 'less', 'taste']","['1', 'favorite', 'tea', 'love', 'tea', 'try', 'wean', 'soft', 'drink', 'drink', 'tea', 'want', 'get', 'tea', 'add', 'artificial', 'sweetener', 'spoonful', 'sugar', 'milk', 'get', 'taste', 'palatable', 'tea', 'easy', 'run', 'brewer', 'fast', 'convenient', 'smooth', 'sweet', 'flavor', 'without', 'overpower', 'right', 'make', 'least', 'scant', 'amount', 'water', 'necessary', 'taste', 'also', 'opposite', 'add', 'water', 'want', 'less', 'taste']"
5,"['flavorful', 'tart', 'and', 'thick', 'a', 'little', 'goes', 'a', 'long', 'way', 'a', 'very', 'lemony', 'and', 'delicious', 'lemon', 'curd', 'the', 'texture', 'is', 'not', 'particularly', 'smooth', 'or', 'creamy', 'as', 'some', 'more', 'dense', 'and', 'geletin', 'like', 'a', 'little', 'goes', 'a', 'long', 'way', 'so', 'for', 'the', 'value', 'it', 'is', 'packed', 'with', 'flavor', 'dickinson', 'products', 'are', 'always', 'excellent', 'and', 'i', 'will', 'buy', 'this', 'one', 'again']","['flavorful', 'tart', 'thick', 'little', 'goes', 'long', 'way', 'lemony', 'delicious', 'lemon', 'curd', 'texture', 'particularly', 'smooth', 'creamy', 'dense', 'geletin', 'like', 'little', 'goes', 'long', 'way', 'value', 'packed', 'flavor', 'dickinson', 'products', 'always', 'excellent', 'buy', 'one']","['flavorful', 'tart', 'thick', 'little', 'go', 'long', 'way', 'lemony', 'delicious', 'lemon', 'curd', 'texture', 'particularly', 'smooth', 'creamy', 'dense', 'geletin', 'like', 'little', 'go', 'long', 'way', 'value', 'packed', 'flavor', 'dickinson', 'product', 'always', 'excellent', 'buy', 'one']","['flavorful', 'tart', 'thick', 'little', 'go', 'long', 'way', 'lemony', 'delicious', 'lemon', 'curd', 'texture', 'particularly', 'smooth', 'creamy', 'dense', 'geletin', 'like', 'little', 'go', 'long', 'way', 'value', 'packed', 'flavor', 'dickinson', 'product', 'always', 'excellent', 'buy', 'one']"
5,"['super', 'treat', 'product', 'for', 'dogs', 'my', 'large', 'corgi', 'mix', 'loves', 'these', 'they', 'are', 'great', 'as', 'treats', 'crumbled', 'and', 'mixed', 'in', 'with', 'his', 'food', 'found', 'these', 'to', 'be', 'much', 'cheaper', 'than', 'at', 'my', 'local', 'store']","['super', 'treat', 'product', 'dogs', 'large', 'corgi', 'mix', 'loves', 'great', 'treats', 'crumbled', 'mixed', 'food', 'found', 'much', 'cheaper', 'local', 'store']","['super', 'treat', 'product', 'dog', 'large', 'corgi', 'mix', 'love', 'great', 'treat', 'crumble', 'mixed', 'food', 'found', 'much', 'cheaper', 'local', 'store']","['super', 'treat', 'product', 'dog', 'large', 'corgi', 'mix', 'love', 'great', 'treat', 'crumble', 'mixed', 'food', 'found', 'much', 'cheaper', 'local', 'store']"
4,"['one', 'of', 'my', 'faves', 'i', 'used', 'to', 'eat', 'special', 'k', 'with', 'strawberries', 'every', 'morning', 'i', 'switched', 'my', 'cereal', 'entirely', 'to', 'kashi', 'and', 'although', 'this', 'is', 'my', 'number', 'one', 'anymore', 'it', 'is', 'definately', 'better', 'than', 'special', 'ks', 'version', 'to', 'me']","['one', 'faves', 'used', 'eat', 'special', 'k', 'strawberries', 'every', 'morning', 'switched', 'cereal', 'entirely', 'kashi', 'although', 'number', 'one', 'anymore', 'definately', 'better', 'special', 'ks', 'version']","['one', 'faves', 'use', 'eat', 'special', 'k', 'strawberry', 'every', 'morning', 'switch', 'cereal', 'entirely', 'kashi', 'although', 'number', 'one', 'anymore', 'definately', 'well', 'special', 'k', 'version']","['one', 'faves', 'use', 'eat', 'special', 'k', 'strawberry', 'every', 'morning', 'switch', 'cereal', 'entirely', 'kashi', 'although', 'number', 'one', 'anymore', 'definately', 'well', 'special', 'k', 'version']"
5,"['tasty', 'and', 'good', 'for', 'you', 'this', 'is', 'the', 'perfect', 'morning', 'perk', 'me', 'up', 'the', 'tea', 'brews', 'nicely', 'and', 'has', 'just', 'a', 'hint', 'of', 'jasmine', 'flavors', 'not', 'overpowering', 'at', 'all']","['tasty', 'good', 'perfect', 'morning', 'perk', 'tea', 'brews', 'nicely', 'hint', 'jasmine', 'flavors', 'overpowering']","['tasty', 'good', 'perfect', 'morning', 'perk', 'tea', 'brew', 'nicely', 'hint', 'jasmine', 'flavor', 'overpower']","['tasty', 'good', 'perfect', 'morning', 'perk', 'tea', 'brew', 'nicely', 'hint', 'jasmine', 'flavor', 'overpower']"
5,"['great', 'tea', 'this', 'tea', 'has', 'a', 'great', 'smooth', 'flavor', 'even', 'my', 'husband', 'who', 'is', 'not', 'a', 'tea', 'drinker', 'enjoys', 'a', 'cup', 'of', 'this']","['great', 'tea', 'tea', 'great', 'smooth', 'flavor', 'even', 'husband', 'tea', 'drinker', 'enjoys', 'cup']","['great', 'tea', 'tea', 'great', 'smooth', 'flavor', 'even', 'husband', 'tea', 'drinker', 'enjoys', 'cup']","['great', 'tea', 'tea', 'great', 'smooth', 'flavor', 'even', 'husband', 'tea', 'drinker', 'enjoys', 'cup']"
4,"['bewildering', 'and', 'delicious', 'candy', 'i', 'first', 'tried', 'this', 'candy', 'while', 'out', 'on', 'a', 'hike', 'and', 'decided', 'that', 'i', 'needed', 'to', 'get', 'some', 'of', 'my', 'own', 'it', 'like', 'a', 'cross', 'between', 'a', 'nerd', 'and', 'a', 'jelly', 'bean', 'with', 'the', 'outside', 'being', 'hard', 'and', 'sour', 'while', 'the', 'inside', 'is', 'soft', 'and', 'sweet', 'also', 'the', 'different', 'colors', 'actually', 'do', 'indicate', 'distinct', 'flavors', 'which', 'i', 'always', 'appreciate', 'in', 'a', 'candy', 'oh', 'and', 'by', 'giant', 'they', 'mean', 'about', 'jelly', 'bean', 'size', 'but', 'they', 'range', 'in', 'size', 'from', 'about', 'of', 'an', 'inch', 'to', 'of', 'an', 'inch', 'the', 'only', 'down', 'side', 'to', 'this', 'product', 'is', 'that', 'inside', 'the', 'package', 'are', '24', 'small', 'packets', 'of', 'the', 'candy', 'which', 'is', 'a', 'lot', 'of', 'packaging', 'and', 'bad', 'for', 'the', 'environment', 'for', 'me', 'the', 'packets', 'are', 'also', 'too', 'big', 'for', 'a', 'single', 'serving', 'i', 'get', 'a', 'sugar', 'overload', 'about', 'halfway', 'through', 'one', 'in', 'short', 'good', 'amazing', 'delicious', 'bewilderingly', 'textured', 'which', 'makes', 'them', 'really', 'funbad', 'too', 'much', 'packaging', 'i', 'would', 'rather', 'just', 'buy', 'a', 'big', 'bag', 'of', 'loose', 'candies', 'single', 'packets', 'are', 'too', 'big', 'for', 'single', 'serving']","['bewildering', 'delicious', 'candy', 'first', 'tried', 'candy', 'hike', 'decided', 'needed', 'get', 'like', 'cross', 'nerd', 'jelly', 'bean', 'outside', 'hard', 'sour', 'inside', 'soft', 'sweet', 'also', 'different', 'colors', 'actually', 'indicate', 'distinct', 'flavors', 'always', 'appreciate', 'candy', 'oh', 'giant', 'mean', 'jelly', 'bean', 'size', 'range', 'size', 'inch', 'inch', 'side', 'product', 'inside', 'package', '24', 'small', 'packets', 'candy', 'lot', 'packaging', 'bad', 'environment', 'packets', 'also', 'big', 'single', 'serving', 'get', 'sugar', 'overload', 'halfway', 'one', 'short', 'good', 'amazing', 'delicious', 'bewilderingly', 'textured', 'makes', 'really', 'funbad', 'much', 'packaging', 'would', 'rather', 'buy', 'big', 'bag', 'loose', 'candies', 'single', 'packets', 'big', 'single', 'serving']","['bewildering', 'delicious', 'candy', 'first', 'try', 'candy', 'hike', 'decide', 'need', 'get', 'like', 'cross', 'nerd', 'jelly', 'bean', 'outside', 'hard', 'sour', 'inside', 'soft', 'sweet', 'also', 'different', 'color', 'actually', 'indicate', 'distinct', 'flavor', 'always', 'appreciate', 'candy', 'oh', 'giant', 'mean', 'jelly', 'bean', 'size', 'range', 'size', 'inch', 'inch', 'side', 'product', 'inside', 'package', '24', 'small', 'packet', 'candy', 'lot', 'packaging', 'bad', 'environment', 'packet', 'also', 'big', 'single', 'serve', 'get', 'sugar', 'overload', 'halfway', 'one', 'short', 'good', 'amaze', 'delicious', 'bewilderingly', 'textured', 'make', 'really', 'funbad', 'much', 'packaging', 'would', 'rather', 'buy', 'big', 'bag', 'loose', 'candy', 'single', 'packet', 'big', 'single', 'serve']","['bewildering', 'delicious', 'candy', 'first', 'try', 'candy', 'hike', 'decide', 'need', 'get', 'like', 'cross', 'nerd', 'jelly', 'bean', 'outside', 'hard', 'sour', 'inside', 'soft', 'sweet', 'also', 'different', 'color', 'actually', 'indicate', 'distinct', 'flavor', 'always', 'appreciate', 'candy', 'oh', 'giant', 'mean', 'jelly', 'bean', 'size', 'range', 'size', 'inch', 'inch', 'side', 'product', 'inside', 'package', '24', 'small', 'packet', 'candy', 'lot', 'packaging', 'bad', 'environment', 'packet', 'also', 'big', 'single', 'serve', 'get', 'sugar', 'overload', 'halfway', 'one', 'short', 'good', 'amaze', 'delicious', 'bewilderingly', 'textured', 'make', 'really', 'funbad', 'much', 'packaging', 'would', 'rather', 'buy', 'big', 'bag', 'loose', 'candy', 'single', 'packet', 'big', 'single', 'serve']"
5,"['just', 'what', 'i', 'wanted', 'my', 'local', 'safeway', 'only', 'orders', 'this', 'product', 'during', 'the', 'season', 'once', 'their', 'stock', 'runs', 'out', 'its', 'gone', 'till', 'next', 'season', 'i', 'got', 'hooked', 'on', 'putting', 'walnuts', 'on', 'my', 'salads', 'because', 'my', 'doctor', 'said', 'to', 'eat', 'healthier', 'and', 'sent', 'me', 'to', 'a', 'nutritionalist', 'for', 'a', 'class', 'on', 'proper', 'eating', 'i', 'ordered', 'these', 'on', 'amazon', 'and', 'the', 'total', 'price', 'in', 'prime', 'shipping', 'is', 'less', 'than', 'what', 'i', 'paid', 'at', 'safeway', 'for', 'the', 'same', 'amount', 'they', 'fresh', 'and', 'taste', 'great']","['wanted', 'local', 'safeway', 'orders', 'product', 'season', 'stock', 'runs', 'gone', 'till', 'next', 'season', 'got', 'hooked', 'putting', 'walnuts', 'salads', 'doctor', 'said', 'eat', 'healthier', 'sent', 'nutritionalist', 'class', 'proper', 'eating', 'ordered', 'amazon', 'total', 'price', 'prime', 'shipping', 'less', 'paid', 'safeway', 'amount', 'fresh', 'taste', 'great']","['want', 'local', 'safeway', 'order', 'product', 'season', 'stock', 'run', 'go', 'till', 'next', 'season', 'get', 'hooked', 'put', 'walnut', 'salad', 'doctor', 'say', 'eat', 'healthier', 'sent', 'nutritionalist', 'class', 'proper', 'eat', 'order', 'amazon', 'total', 'price', 'prime', 'shipping', 'less', 'paid', 'safeway', 'amount', 'fresh', 'taste', 'great']","['want', 'local', 'safeway', 'order', 'product', 'season', 'stock', 'run', 'go', 'till', 'next', 'season', 'get', 'hooked', 'put', 'walnut', 'salad', 'doctor', 'say', 'eat', 'healthier', 'sent', 'nutritionalist', 'class', 'proper', 'eat', 'order', 'amazon', 'total', 'price', 'prime', 'shipping', 'less', 'paid', 'safeway', 'amount', 'fresh', 'taste', 'great']"
5,"['magosteen', '100', 'by', 'genesis', 'today', 'this', 'is', 'the', 'best', 'by', 'far', 'mangosteen', 'juice', 'on', 'the', 'market', 'in', 'my', 'a', 'bad', 'taste', 'and', 'packed', 'with', 'nutrients', 'and', 'vitamins', 'magosteen', 'is', 'basically', 'like', 'a', 'liquid', 'super', 'mutivitamin', 'and', 'good', 'for', 'a', 'multitide', 'of', 'is', 'probably', 'one', 'of', 'the', 'best', 'things', 'out', 'there', 'to', 'buy', 'in', 'reference', 'to', 'an', 'all', 'around', 'health', 'my', 'opinion', 'everyone', 'should', 'have', 'this', 'one', 'in', 'there', 'betallion', 'of', 'daily', 'nutritional', 'will', 'give', 'you', 'energy', 'stamina', 'make', 'you', 'feel', 'good', 'really', 'good', 'for', 'skin', 'conditions', 'of', 'all', 'kinds', 'musculer', 'problems', 'a', 'great', 'blood', 'purifier', 'and', 'highly', 'recommended', 'for', 'cancer', 'care', 'just', 'my', 'yours']","['magosteen', '100', 'genesis', 'today', 'best', 'far', 'mangosteen', 'juice', 'market', 'bad', 'taste', 'packed', 'nutrients', 'vitamins', 'magosteen', 'basically', 'like', 'liquid', 'super', 'mutivitamin', 'good', 'multitide', 'probably', 'one', 'best', 'things', 'buy', 'reference', 'around', 'health', 'opinion', 'everyone', 'one', 'betallion', 'daily', 'nutritional', 'give', 'energy', 'stamina', 'make', 'feel', 'good', 'really', 'good', 'skin', 'conditions', 'kinds', 'musculer', 'problems', 'great', 'blood', 'purifier', 'highly', 'recommended', 'cancer', 'care']","['magosteen', '100', 'genesis', 'today', 'best', 'far', 'mangosteen', 'juice', 'market', 'bad', 'taste', 'packed', 'nutrient', 'vitamin', 'magosteen', 'basically', 'like', 'liquid', 'super', 'mutivitamin', 'good', 'multitide', 'probably', 'one', 'best', 'thing', 'buy', 'reference', 'around', 'health', 'opinion', 'everyone', 'one', 'betallion', 'daily', 'nutritional', 'give', 'energy', 'stamen', 'make', 'feel', 'good', 'really', 'good', 'skin', 'condition', 'kind', 'musculer', 'problem', 'great', 'blood', 'purifier', 'highly', 'recommend', 'cancer', 'care']","['magosteen', '100', 'genesis', 'today', 'best', 'far', 'mangosteen', 'juice', 'market', 'bad', 'taste', 'packed', 'nutrient', 'vitamin', 'magosteen', 'basically', 'like', 'liquid', 'super', 'mutivitamin', 'good', 'multitide', 'probably', 'one', 'best', 'thing', 'buy', 'reference', 'around', 'health', 'opinion', 'everyone', 'one', 'betallion', 'daily', 'nutritional', 'give', 'energy', 'stamen', 'make', 'feel', 'good', 'really', 'good', 'skin', 'condition', 'kind', 'musculer', 'problem', 'great', 'blood', 'purifier', 'highly', 'recommend', 'cancer', 'care']"
4,"['just', 'do', 'set', 'it', 'next', 'to', 'your', 'deodorant', 'imagine', 'doggie', 'treat', 'flavored', 'underarm', 'deodorant', 'have', 'to', 'squeeze', 'just', 'a', 'bit', 'to', 'get', 'the', 'roller', 'wet', 'then', 'turn', 'upside', 'down', 'and', 'let', 'the', 'dog', 'lick', 'it', 'unique', 'idea', 'would', 'probably', 'be', 'useful', 'as', 'a', 'training', 'tool', 'our', 'dog', 'definitely', 'likes', 'it', 'i', 'imagine', 'this', 'works', 'best', 'as', 'a', 'daily', 'treat', 'i', 'shudder', 'to', 'think', 'what', 'would', 'happen', 'if', 'you', 'let', 'the', 'roller', 'dry', 'out', 'dog', 'ends', 'up', 'with', 'a', 'tounge', 'rash', 'trying', 'to', 'push', 'the', 'roller', 'past', 'the', 'dried', 'out', 'spot', 'or', 'worse', 'squeeze', 'to', 'hard', 'and', 'drip', 'doggie', 'treat', 'juice', 'all', 'over', 'i', 'just', 'saying', 'all', 'in', 'all', 'worth', 'a', 'try', 'for', 'the', 'dog', 'that', 'has', 'everything', 'or', 'just', 'needs', 'a', 'change', 'of', 'taste', 'all', 'the', 'best', 'jay']","['set', 'next', 'deodorant', 'imagine', 'doggie', 'treat', 'flavored', 'underarm', 'deodorant', 'squeeze', 'bit', 'get', 'roller', 'wet', 'turn', 'upside', 'let', 'dog', 'lick', 'unique', 'idea', 'would', 'probably', 'useful', 'training', 'tool', 'dog', 'definitely', 'likes', 'imagine', 'works', 'best', 'daily', 'treat', 'shudder', 'think', 'would', 'happen', 'let', 'roller', 'dry', 'dog', 'ends', 'tounge', 'rash', 'trying', 'push', 'roller', 'past', 'dried', 'spot', 'worse', 'squeeze', 'hard', 'drip', 'doggie', 'treat', 'juice', 'saying', 'worth', 'try', 'dog', 'everything', 'needs', 'change', 'taste', 'best', 'jay']","['set', 'next', 'deodorant', 'imagine', 'doggie', 'treat', 'flavor', 'underarm', 'deodorant', 'squeeze', 'bit', 'get', 'roller', 'wet', 'turn', 'upside', 'let', 'dog', 'lick', 'unique', 'idea', 'would', 'probably', 'useful', 'training', 'tool', 'dog', 'definitely', 'like', 'imagine', 'work', 'best', 'daily', 'treat', 'shudder', 'think', 'would', 'happen', 'let', 'roller', 'dry', 'dog', 'end', 'tounge', 'rash', 'try', 'push', 'roller', 'past', 'dry', 'spot', 'bad', 'squeeze', 'hard', 'drip', 'doggie', 'treat', 'juice', 'say', 'worth', 'try', 'dog', 'everything', 'need', 'change', 'taste', 'best', 'jay']","['set', 'next', 'deodorant', 'imagine', 'doggie', 'treat', 'flavor', 'underarm', 'deodorant', 'squeeze', 'bit', 'get', 'roller', 'wet', 'turn', 'upside', 'let', 'dog', 'lick', 'unique', 'idea', 'would', 'probably', 'useful', 'training', 'tool', 'dog', 'definitely', 'like', 'imagine', 'work', 'best', 'daily', 'treat', 'shudder', 'think', 'would', 'happen', 'let', 'roller', 'dry', 'dog', 'end', 'tounge', 'rash', 'try', 'push', 'roller', 'past', 'dry', 'spot', 'bad', 'squeeze', 'hard', 'drip', 'doggie', 'treat', 'juice', 'say', 'worth', 'try', 'dog', 'everything', 'need', 'change', 'taste', 'best', 'jay']"
5,"['peak', 'whole', 'dried', 'milk', 'wonderful', 'i', 'bought', 'peak', 'whole', 'dried', 'milk', 'a', 'few', 'months', 'ago', 'and', 'it', 'is', 'yummy', 'and', 'wonderful', 'while', 'i', 'am', 'lactose', 'intolerant', 'i', 'take', 'a', 'digestive', 'capsule', 'with', 'lactase', 'and', 'other', 'digestive', 'aids', 'getting', 'older', 'and', 'it', 'seems', 'to', 'work', 'i', 'use', 'it', 'for', 'my', 'oatmeal', 'that', 'only', 'takes', 'a', 'minute', 'of', 'boiling', 'water', 'add', 'a', 'spoon', 'or', 'two', 'of', 'this', 'and', 'i', 'am', 'in', 'heaven', 'for', 'a', 'while', 'fresh', 'blueberries', 'and', 'again', 'a', 'heaping', 'spoon', 'of', 'this', 'a', 'bit', 'of', 'milk', 'for', 'liquid', 'a', 'little', 'and', 'back', 'into', 'heaven', 'again', 'i', 'ca', 'tell', 'you', 'how', 'wonderful', 'it', 'tastes', 'after', 'years', 'of', '2', 'milk', 'on', 'everything']","['peak', 'whole', 'dried', 'milk', 'wonderful', 'bought', 'peak', 'whole', 'dried', 'milk', 'months', 'ago', 'yummy', 'wonderful', 'lactose', 'intolerant', 'take', 'digestive', 'capsule', 'lactase', 'digestive', 'aids', 'getting', 'older', 'seems', 'work', 'use', 'oatmeal', 'takes', 'minute', 'boiling', 'water', 'add', 'spoon', 'two', 'heaven', 'fresh', 'blueberries', 'heaping', 'spoon', 'bit', 'milk', 'liquid', 'little', 'back', 'heaven', 'ca', 'tell', 'wonderful', 'tastes', 'years', '2', 'milk', 'everything']","['peak', 'whole', 'dry', 'milk', 'wonderful', 'bought', 'peak', 'whole', 'dry', 'milk', 'month', 'ago', 'yummy', 'wonderful', 'lactose', 'intolerant', 'take', 'digestive', 'capsule', 'lactase', 'digestive', 'aid', 'get', 'old', 'seem', 'work', 'use', 'oatmeal', 'take', 'minute', 'boil', 'water', 'add', 'spoon', 'two', 'heaven', 'fresh', 'blueberry', 'heap', 'spoon', 'bit', 'milk', 'liquid', 'little', 'back', 'heaven', 'ca', 'tell', 'wonderful', 'taste', 'year', '2', 'milk', 'everything']","['peak', 'whole', 'dry', 'milk', 'wonderful', 'bought', 'peak', 'whole', 'dry', 'milk', 'month', 'ago', 'yummy', 'wonderful', 'lactose', 'intolerant', 'take', 'digestive', 'capsule', 'lactase', 'digestive', 'aid', 'get', 'old', 'seem', 'work', 'use', 'oatmeal', 'take', 'minute', 'boil', 'water', 'add', 'spoon', 'two', 'heaven', 'fresh', 'blueberry', 'heap', 'spoon', 'bit', 'milk', 'liquid', 'little', 'back', 'heaven', 'ca', 'tell', 'wonderful', 'taste', 'year', '2', 'milk', 'everything']"
